"gene" "PcorAgg" "PcorAgg_pvalue" "PcorAvg" "PcorAvg_pvalue" "PcorAvg_m" "PcorAvg_m_pvalue" "PcorAvg_m_log" "PcorAvg_m_log_pvalue" "PcorMed_m" "PcorMed_m_pvalue" "PcorMed_m_log" "PcorMed_m_log_pvalue"
"11001" "TIMELESS" 0.762650055135427 0.000146551309380377 0.250788224221239 0.300381217040961 0.614886588061574 0.0066139137348046 0.277367535273718 0.250278346442908 NA NA NA NA
"11019" "TIPARP" 0.896194481894068 2.10067562194493e-07 0.176369193391094 0.470124612862149 0.194437801911632 0.439445383421591 0.443751627379323 0.0570192789054761 0.0555555555555555 0.821283269241721 0.0292656009882098 0.905330604264565
"11025" "TJP2" 0.780134038514243 8.15886981192281e-05 0.536237262716921 0.0179441246813241 0.202167416283462 0.421105049610649 0.706752051405374 0.000716703635121914 NA NA NA NA
"11035" "TLDC2" 0.420599735038118 0.0729523727572959 -0.0574163789031941 0.815393795707092 0.0233176112748611 0.926826829130749 0.401297695307653 0.0885862560134859 NA NA NA NA
"11040" "TLE5" 0.969600962609874 7.92169557286154e-12 0.498485165382875 0.0298300338635267 0.617662950484641 0.00630597551807815 0.637244393320354 0.00333978677441697 0.307459346906221 0.200373185125962 0.423506418628879 0.0707885954851307
"11045" "TLL2" 0.709695077025092 0.000665228859425531 -0.061257500535533 0.803266965985065 0.533619327205067 0.0225640693694678 0.0986131660644727 0.687945672198691 NA NA NA NA
"11047" "TLN2" 0.739941913203041 0.000292718109442714 -0.362875171657413 0.126772930511309 0.392088975948586 0.107555235325753 -0.322223005477755 0.178496178785853 NA NA NA NA
"11049" "TLR1" 0.728178679019538 0.000407882442589377 0.585687268249342 0.00841753596626439 0.748360153747175 0.000353899418217038 0.738053938076539 0.000309081815029937 NA NA NA NA
"11053" "TLR4" 0.962269679291083 4.84778139565535e-11 0.862151684857637 2.075832380747e-06 0.734846190666105 0.000513141909173004 0.879547892752468 7.01415373143505e-07 NA NA NA NA
"11054" "TLR5" 0.268734387364166 0.265930528492532 -0.124047817361778 0.612881130269769 0.8751172202609 1.99600412736033e-06 -0.0556979359189477 0.820832310221388 NA NA NA NA
"11055" "TLR6" 0.759000935968135 0.000164595952972384 0.393844044940908 0.0952355395291031 0.684810151931016 0.00171498755894687 0.520720405928655 0.0222608644741764 NA NA NA NA
"11056" "TLR7" 0.844742554971372 5.36080813396204e-06 0.285591918097326 0.235922859227113 0.276026082574432 0.267550473325349 0.368011973134739 0.121090127228723 NA NA NA NA
"11057" "TLR8" 0.939486492505447 2.48616930359396e-09 0.837845580678412 7.56707422871859e-06 0.722341460993808 0.000710176556517828 0.751973124729873 0.000204715539224489 NA NA NA NA
"11061" "TM2D3" 0.981664907117542 1.1224695930196e-13 0.648455530361685 0.00267256580669929 0.5891160945343 0.0100947673349607 0.905390097543294 9.86092474171234e-08 NA NA NA NA
"11067" "TM7SF2" 0.678425739321734 0.00140786709374935 -0.112038273766372 0.647921602818782 0.437327939180602 0.0695417441476166 -0.10155567835105 0.679100503633268 NA NA NA NA
"11068" "TM7SF3" 0.916371378890873 3.58993215267989e-08 -0.192688505942576 0.429330296945817 0.0542204434915121 0.830796982896304 0.322325481966042 0.178350222698418 NA NA NA NA
"11075" "TMBIM1" 0.932558129458639 6.09982724183665e-09 0.574166119806901 0.0101445491736588 0.154631498451272 0.540107331385521 0.825002972772754 1.3809823006833e-05 NA NA NA NA
"11076" "TMBIM4" 0.946948600890579 8.33381999461547e-10 0.325303109262547 0.174144398304534 0.685607183782916 0.00168537797241436 0.65543295213995 0.00231610984328005 0.321797951467419 0.179102439946704 0.21764232812621 0.370747709719142
"11077" "TMBIM6" 0.938118372732689 2.99236979611955e-09 -0.35694665609716 0.133562923473729 0.457557246930911 0.0562276847380402 0.551917330109738 0.014286033546703 NA NA -0.0490178416493087 0.842045744411372
"11079" "TMC5" 0.0379791289486455 0.877323321927241 -0.230614441956652 0.34217815492969 0.2636914047573 0.290379118371551 -0.151653718444322 0.535411080634978 NA NA NA NA
"11080" "TMC6" 0.877869002314986 7.84328435729819e-07 0.18219611718448 0.455340275822282 0.652545884278377 0.00333095813122383 0.444813879551718 0.056357358565593 -0.0555555555555555 0.821283269241721 -0.0555555555555556 0.821283269241721
"11081" "TMC8" 0.942321334223779 1.66974244115604e-09 0.848760159265109 4.35206450721936e-06 0.866080718286931 3.38840779263677e-06 0.873769443214914 1.02348208333296e-06 0.481093413340864 0.0370414066983659 0.516523834455719 0.0235587002825374
"11083" "TMCC2" 0.747328884952994 0.000235557024303255 0.55582333267672 0.0134748642096776 0.21070602784594 0.401326263073249 0.617822102150495 0.00481878636982711 NA NA NA NA
"11086" "TMCO3" 0.950754357750786 4.48448749457427e-10 0.379512700302154 0.109027717399193 0.668238252149739 0.00243530130954203 0.576348568201501 0.00979715988956974 NA NA NA NA
"11087" "TMCO4" 0.944817063072444 1.15633780476425e-09 0.220335957870988 0.364707590550469 0.437245166334519 0.0696006178141088 0.516082631698098 0.0236985347827744 NA NA NA NA
"11100" "TMEM101" 0.934904799401857 4.55090644237575e-09 0.329460133985948 0.168386008854219 0.330415319824949 0.18051414723183 0.478051811820518 0.03843013225174 NA NA NA NA
"11103" "TMEM106B" 0.854952030966267 3.11881436274766e-06 0.635163279106343 0.00347760584535715 0.240151557139834 0.337116476678426 0.743754568286575 0.00026190181821101 NA NA NA NA
"11111" "TMEM116" 0.77565717542405 9.52499807343014e-05 -0.0496210875973606 0.840125558374287 0.716684932733395 0.0008181193906801 -0.0639902412117676 0.794665372218792 NA NA NA NA
"11114" "TMEM120B" 0.83615160905076 8.21573172528216e-06 0.483653477106335 0.0359028742313904 0.363180107889786 0.1385117390674 0.506563547616993 0.0268778979034368 NA NA NA NA
"11123" "TMEM131" 0.901630561346055 1.35538546511594e-07 -0.00379603311529458 0.987694596643179 0.446295784435531 0.0633789246709313 0.586665822290674 0.0082826029237617 0.266666666666667 0.269768164935014 0.211581397782393 0.384542999420439
"11127" "TMEM132E" 0.457083439341863 0.0491260500149988 0.380642382197352 0.107891282400163 -0.142009655762187 0.574045339275135 0.598907697738229 0.00673786524443087 NA NA NA NA
"11132" "TMEM143" 0.807695051750775 2.89114899248364e-05 0.269202022420737 0.265067368861823 0.871500165457875 2.47860841331677e-06 0.0334777191497165 0.891776524651715 NA NA NA NA
"11144" "TMEM154" 0.911218974853592 5.86145764306602e-08 0.799955727479762 3.93060932151108e-05 0.263283426830037 0.291153781541092 0.958239476951499 1.13295661909402e-10 0.687184270936277 0.00115152644695159 0.767269999985848 0.000126146389843421
"11146" "TMEM158" 0.310268895172694 0.196079265634258 0.0396136103867084 0.872084248567272 0.155509504368895 0.537780747800982 -0.0880282454563215 0.72007868663178 NA NA NA NA
"11165" "TMEM181" 0.848159822002005 4.4914502521594e-06 0.0858979744886483 0.726602307476941 0.513515880201337 0.0292787908467981 0.363971227445209 0.125544853269428 NA NA NA NA
"11168" "TMEM184B" 0.894480862671708 2.39988847366462e-07 -0.020862102747044 0.932443492648612 0.685125855676418 0.00170320816206735 0.289800453760132 0.228786059344148 NA NA NA NA
"11184" "TMEM218" 0.932299122388876 6.29620922969522e-09 0.194416247403712 0.42512407477686 0.545919854611122 0.0190937265393879 0.579855760376506 0.0092590922487135 NA NA NA NA
"11190" "TMEM229B" 0.96627264286892 1.89427938895928e-11 0.261027884765162 0.280408013642672 0.0681519359950682 0.788161957064613 0.25543646908071 0.291210369285143 NA NA NA NA
"11202" "TMEM245" 0.922924491600642 1.83541977038184e-08 0.704409952269545 0.000760025623592714 0.110397811123537 0.662771401231191 0.751653629540881 0.000206721134981208 NA NA NA NA
"11207" "TMEM255A" 0.620764378021595 0.0045653537018543 0.0574748934518225 0.815208750091975 0.155226314974934 0.53853066051724 -0.051632995616349 0.833727778351903 NA NA NA NA
"11216" "TMEM267" 0.911969446083911 5.4676849681121e-08 0.557709181834935 0.0130966682216507 0.542998648818669 0.0198770101016937 0.681002360365057 0.0013279452632341 NA NA NA NA
"11217" "TMEM268" 0.711080621616222 0.00064209488483757 0.0465738925707141 0.849833685490542 0.873698665019239 2.17462455161912e-06 0.487557593956226 0.0342189634284359 NA NA NA NA
"11218" "TMEM269" 0.72107368926636 0.000494451521075642 0.342153134232629 0.151610955505433 -0.156227124316184 0.535882543580475 0.424020011438606 0.0704112916637194 NA NA NA NA
"11220" "TMEM273" 0.298418370100515 0.21461175412159 0.230236620151835 0.34299166588193 0.0942385407354747 0.709932920455497 0.370145475512271 0.118783894681461 NA NA NA NA
"11223" "TMEM33" 0.94544711186851 1.05107594394877e-09 0.141811965312102 0.562509215307496 0.212308377345801 0.397671647784366 0.706906315472415 0.000713924706371545 NA NA NA NA
"11226" "TMEM38B" 0.860780284573544 2.24707200587079e-06 0.38556558517633 0.103037953041808 0.220528708866993 0.379209984077662 0.326935624218779 0.171867303748955 NA NA NA NA
"11230" "TMEM41B" 0.789441526777914 5.8455867072242e-05 -0.248353721443121 0.305253367504689 0.75247301593214 0.000314634504111812 0.16445689043748 0.501081765230564 NA NA NA NA
"11245" "TMEM62" 0.955215276664232 2.03151419167545e-10 0.522173844821139 0.0218247683069486 -0.0484744997983905 0.848520338309812 0.689439788991617 0.0010922541756963 NA NA NA NA
"11247" "TMEM63C" 0.147885350825732 0.545715842246711 -0.0415426947572568 0.865907441405752 0.193934010018003 0.440654915361368 0.0610599862911476 0.803889515414627 NA NA NA NA
"11253" "TMEM71" 0.938270520152711 2.9319419106895e-09 0.60344631092559 0.0062286436008375 0.801179357307292 6.43986213219046e-05 0.826889582884269 1.26804685304906e-05 NA NA NA NA
"11256" "TMEM79" 0.907968737374636 7.86711193054551e-08 0.0285032881036246 0.90778642098036 0.334470883516811 0.17490068440014 0.438994046392983 0.0600561190744436 NA NA NA NA
"11260" "TMEM88B" NA NA NA NA NA NA NA NA NA NA NA NA
"11261" "TMEM8B" 0.726300997272549 0.000429406938857378 0.166223458621496 0.496429889806623 0.31448063688861 0.20373289999352 0.367443215723392 0.121710263965966 NA NA NA NA
"11263" "TMEM91" 0.870774020603664 1.23608527777648e-06 0.691097940423321 0.00105032888738137 0.427518713370933 0.0767790604825005 0.636794440646433 0.00336919563892263 NA NA NA NA
"11264" "TMEM92" 0.285590330698822 0.23592557779558 -0.0948693872152986 0.699255629726812 0.257996186428962 0.301306358086638 -0.0386192075982655 0.875271056769997 NA NA NA NA
"11269" "TMF1" 0.907894550196875 7.91913067546097e-08 -0.0853974972300946 0.728137576049918 0.618962808956913 0.00616585262577424 0.82673774956248 1.27683117338582e-05 NA NA NA NA
"11277" "TMPPE" 0.596231836717912 0.00705365069216238 0.126808510737815 0.604935149387416 0.19480499885245 0.438564881586555 0.192917069564442 0.428772596682313 NA NA NA NA
"11283" "TMSB4X" 0.946547794050043 8.87220653384175e-10 0.126681336767096 0.605300264830331 0.553313762493966 0.0172195033847027 0.000572238028897893 0.998144940400389 NA NA NA NA
"11293" "TNFAIP2" 0.987088281489894 5.80212165510841e-15 0.949471202653174 5.55595173745667e-10 0.973868930770416 1.00716007220842e-11 0.979416042468072 2.9782417528321e-13 NA NA NA NA
"11294" "TNFAIP3" 0.823543817516742 1.47417603128274e-05 0.221712391175964 0.361642817510599 0.947081412618094 2.61767968319728e-09 0.487160230660296 0.0343874977529152 0.234252296055922 0.334402762525065 0.272421849382465 0.25917187216992
"11302" "TNFRSF11A" 0.63120446190891 0.00375272949542043 0.0582782606522683 0.812669143446798 0.172784809415403 0.492952022895953 0.176617061625116 0.469490849633194 NA NA NA NA
"11307" "TNFRSF17" 0.459866418598413 0.0475890299265738 0.911090349754873 5.93137539522521e-08 0.27158398435598 0.275639569012049 0.922734889187142 1.8729225255036e-08 NA NA NA NA
"11314" "TNFRSF4" 0.964663343104137 2.79983059832519e-11 0.875998960267919 8.86589477060163e-07 0.505028938292084 0.0325394505567088 0.852464386438298 3.57196228085838e-06 NA NA NA NA
"11318" "TNFSF11" 0.744617055438296 0.000255326431187276 0.109677480183471 0.65489687037858 0.347383996610617 0.157814434816117 0.116057065017166 0.636112164440712 NA NA NA NA
"11320" "TNFSF13B" 0.978061669818737 5.09569857761218e-13 0.906609509353203 8.86906352938221e-08 0.0463523458551233 0.855084095707146 0.934702498146087 4.66927581385378e-09 NA NA NA NA
"11328" "TNIP1" 0.968401709896173 1.0961747304133e-11 0.312645038382464 0.192495882142995 0.666236316484898 0.00253706879047564 0.624322729078344 0.00427358081829919 0.102062072615966 0.677582289893918 0.0955903112126455 0.69707291297163
"11330" "TNIP3" 0.886662755396298 4.28659644386469e-07 0.697634907134018 0.000897934345561648 -0.0263216026598106 0.917428693309452 0.860165636599168 2.32770917568209e-06 NA NA NA NA
"11331" "TNK2" 0.643085544162388 0.00297684399252205 -0.000189538690890041 0.999385560192547 0.665729784999893 0.00256336539234858 0.404897715340415 0.0854993277380662 NA NA NA NA
"11340" "TNPO2" 0.943811316979847 1.34356597038482e-09 0.154587422133355 0.527450983162162 0.895437257675615 5.15183182575637e-07 0.427175609391084 0.0681258630466635 NA NA NA NA
"11342" "TNRC18" 0.961208475604683 6.11456772018253e-11 0.840448659707986 6.65654301827544e-06 0.584085398166697 0.0109203486635071 0.917069267379019 3.351229779068e-08 NA NA NA NA
"11347" "TNS3" 0.990913178025074 2.96704164430705e-16 0.918593188095607 2.87764614884937e-08 0.557855313686185 0.0161424550417663 0.901574161335411 1.36173649025196e-07 NA NA NA NA
"11348" "TNXB" 0.805059274905417 3.21478187564595e-05 0.450547006885223 0.0528846226500263 0.753901631768698 0.000301884153037746 0.610391431660429 0.00551057029136287 NA NA NA NA
"11355" "TOM1L2" 0.912151165608414 5.37588648657911e-08 0.176413840325336 0.470010425415031 0.608299228044387 0.00739344914413685 0.419427387926809 0.0738388467811518 NA NA -0.228728921687189 0.346249146415541
"11360" "TOMM40" 0.870663274033234 1.24462994318013e-06 0.0828794446592829 0.735876917735955 0.570028740969617 0.01351679455865 0.0529674456098063 0.829489771539579 NA NA NA NA
"11368" "TOP1MT" 0.859121817260455 2.47040433584157e-06 0.597499544394927 0.00690257626460863 0.538447680012107 0.021147425892039 0.528941701624938 0.0198821357569467 NA NA NA NA
"11372" "TOP3B" 0.65845941739132 0.00217427402375596 -0.135671137289675 0.579715640111765 0.441288768204191 0.0667674058034665 0.268804396021287 0.265801194951871 NA NA NA NA
"11387" "TP53I11" 0.746141248589051 0.000244048713044379 0.305674972795614 0.203132421011684 0.669571104904896 0.00236942945270875 0.347153030880506 0.145332400939686 NA NA NA NA
"11390" "TP53INP1" 0.803715144928986 3.39146981296436e-05 0.682268198387194 0.00129009284863752 -0.00504244035253753 0.984157139315566 0.557223451424621 0.0131932543413397 0.544331053951817 0.0159729716451645 0.578451631116466 0.00947156461997836
"11396" "TPBG" 0.573971058761251 0.0101760757671996 0.49533281767141 0.031048299377415 0.700327852567508 0.00120999808134801 0.781323397560994 7.82547422471919e-05 NA NA NA NA
"11398" "TPCN2" 0.530724319023624 0.0193939717589652 0.222372718943545 0.360177751112357 0.785323805880895 0.000112737920152738 0.292908628728337 0.223605861772585 NA NA NA NA
"11399" "TPD52" 0.717430242683533 0.000544548593935514 0.489731733611758 0.0333081531737437 0.255127621601385 0.306902436973806 0.5302755527004 0.0195159603918206 0.10660536418209 0.664014895705631 0.23256549412648 0.337995097107838
"11400" "TPD52L1" 0.816578620109126 1.99756903673494e-05 -0.272164435372107 0.259640136516996 -0.155515859510205 0.537763924208153 -0.242703622312179 0.316743090657061 NA NA NA NA
"11404" "TPI1" 0.957544278736906 1.30055819032723e-10 0.600724689651849 0.00653007970472813 0.00768234199354865 0.975864715009696 0.519613506211857 0.0225975716174104 0.603094065457979 0.00626700451183829 0.542896802149627 0.016309052265683
"11406" "TPM1" 0.523888007635766 0.0213191416941188 0.249457101259072 0.303039315359199 0.602379415949203 0.00815578204568982 0.368021659482474 0.121079585332166 NA NA NA NA
"11407" "TPM3" 0.902871222149302 1.22205951328778e-07 0.798575641213202 4.14618318907593e-05 0.738364914940326 0.000466813308161958 0.830109615549941 1.09363009702915e-05 0.67918013120518 0.00138406220986672 0.597148001446275 0.00694420347590184
"11412" "TPPP" 0.830592869290471 1.06933040144089e-05 0.49752609269161 0.0301966624442405 0.213596330501449 0.394747281021872 0.508106848656587 0.0263409334609575 NA NA NA NA
"11415" "TPR" 0.887992456217722 3.89564040851753e-07 0.0213761712026856 0.930782570436174 0.205489301700534 0.413349710954238 0.179052432513515 0.463286849990207 0.102062072615966 0.677582289893918 -0.0407012653053479 0.868600751565888
"11423" "TPT1" 0.897165780320147 1.94595894128195e-07 0.243127208189905 0.315872893213004 0.789406724369166 9.80375478524689e-05 -0.0409528383194199 0.867795351351665 NA NA -0.309000858198964 0.198009596125276
"11424" "TPX2" 0.373193744779749 0.115543336142129 0.174210678356123 0.475661722910549 0.0844118494511256 0.739123970769839 0.328523538840862 0.169671915502074 NA NA NA NA
"11430" "TRADD" 0.880846022355664 6.42636363484081e-07 0.759361160536858 0.000162734443634622 0.782203285330356 0.000125195246353778 0.740758561155468 0.000285871008934908 -0.0555555555555555 0.821283269241721 -0.0555555555555556 0.821283269241721
"11433" "TRAF3" 0.85508309889787 3.09638824140907e-06 0.221217214902695 0.362743685833011 0.775186213665019 0.000157523355521132 0.579139831744001 0.00936693902314863 0.233020691214185 0.337023466492085 0.168196627413344 0.491258839349881
"11438" "TRAF5" 0.863271221982954 1.94454644625211e-06 0.270271566510394 0.263099805915966 0.453264638863089 0.0588782241411229 0.437623673770343 0.0609530199923623 NA NA NA NA
"11447" "TRANK1" 0.967520680462249 1.38069293649709e-11 0.220001312921745 0.3654549334929 0.687433680824595 0.00161911681798075 0.696589956597237 0.000920965951596159 NA NA NA NA
"11450" "TRAPPC10" 0.97024732021751 6.6135564181099e-12 0.249272421831153 0.30340921723418 -0.00903603389270043 0.971613378031977 0.721363306650104 0.000490642122258581 0.29658550700087 0.21757699779757 0.282388179236618 0.241450558558998
"11462" "TREML4" 0.992489148760162 5.90858827599474e-17 0.900651907340787 1.46933399573846e-07 0.261833818050351 0.293916411553484 0.861099892192037 2.2061072787277e-06 NA NA NA NA
"11465" "TRH" -0.00439068633665975 0.985767113406427 -0.0276791377235955 0.910442349952156 0.354004975411169 0.149512239094157 0.169654700685169 0.487454657876545 NA NA NA NA
"11469" "TRIB3" 0.86605293435261 1.64904937596891e-06 0.169977734301424 0.486613808258832 0.703051984850706 0.00113564059717673 0.355029500784539 0.135812305150056 NA NA NA NA
"11476" "TRIM2" 0.893283654688961 2.63035429024595e-07 0.48450064392547 0.0355321415424322 0.276884076301224 0.266005219048248 0.480295431939098 0.0374019339813899 NA NA NA NA
"11481" "TRIM25" 0.84062411811895 6.59873320296455e-06 0.59801702663887 0.00684166970692893 0.291500529999584 0.240534054835708 0.705372121931487 0.00074196919792119 NA NA NA NA
"11482" "TRIM26" 0.970910507780618 5.47266425243601e-12 0.138306976107506 0.572302651751546 0.882482408098506 1.25728424806864e-06 0.356527089849649 0.134052943967256 NA NA NA NA
"11485" "TRIM3" 0.719539743294595 0.000515046828055826 0.215531431524949 0.375520284904611 0.600953154112988 0.00834860390034143 0.282095185303527 0.24196018396642 NA NA NA NA
"11489" "TRIM35" 0.862917297984063 1.98524885238132e-06 -0.127622396092167 0.602600619369649 0.314915496810131 0.203074448377627 0.103639739429916 0.672859953583656 NA NA NA NA
"11499" "TRIM47" 0.885239501373042 4.7424688777208e-07 0.272773382266074 0.2585332541692 0.884324025697217 1.11472673558713e-06 0.388136044087819 0.10056757083486 NA NA NA NA
"11500" "TRIM5" 0.855447229779721 3.03481576798619e-06 0.262703593888371 0.277219458358893 -0.00129026379771198 0.995945890973604 0.706631619403541 0.000718879430148908 NA NA NA NA
"11507" "TRIM62" 0.956365177272613 1.63495163789841e-10 0.621960153071936 0.00446553424838174 0.736765931808576 0.000487410923117101 0.695675718083746 0.000941521222569555 NA NA NA NA
"11514" "TRIM74" 0.584668107426446 0.00855995798629542 -0.28451149417552 0.237777842615138 0.063126262661145 0.803482719788526 -0.195005588643165 0.423694331319327 NA NA NA NA
"11515" "TRIM9" 0.840867269368282 6.51933749857683e-06 0.567082132672236 0.0113412624376765 0.383725702387371 0.115947165989499 0.504803115943386 0.0275008380647685 NA NA NA NA
"11516" "TRIO" 0.740709005463756 0.000286282596488716 0.809270902380441 2.71136297629382e-05 0.791025551468996 9.26771703392094e-05 0.893234905472404 2.64013343718744e-07 0.784221949541446 7.06136399723105e-05 0.582767980718774 0.00883070486259738
"11517" "TRIOBP" 0.831119853020938 1.04336409993711e-05 0.623831677771855 0.00431290857354814 0.839115459423715 1.34462873746509e-05 0.717263296712154 0.000546942997109067 NA NA NA NA
"11518" "TRIP10" 0.62803556377846 0.00398566076230626 0.562146871650743 0.0122402440255477 0.382189063637088 0.117538124399139 0.350369146584348 0.141390724217737 NA NA NA NA
"11519" "TRIP11" 0.934172493268449 4.99226750082182e-09 0.511762988454225 0.0251023887096561 0.315792759748844 0.201750383536835 0.629147291830084 0.00390262508479424 NA NA NA NA
"11529" "TRMT11" 0.89261061924371 2.76819441751133e-07 0.563928753615471 0.0119092906227605 0.628212733176963 0.00523994315207334 0.702392953836519 0.000799078942747043 NA NA NA NA
"11545" "TRPM2" 0.941507462698043 1.87568117035215e-09 0.728489184565539 0.000404412482067141 0.509566633810731 0.0307629671345761 0.74137860600006 0.000280763457634011 NA NA NA NA
"11547" "TRPM4" 0.720342565191114 0.000504179392973147 0.809587299116548 2.67644882221463e-05 0.317750842921138 0.198815545087184 0.793015790578664 5.12060851769825e-05 NA NA NA NA
"11555" "TRPV4" 0.937383000791107 3.30008300630936e-09 0.722826739394968 0.00047176998720836 0.791794488604749 9.02194289305135e-05 0.859020840753089 2.48460202944258e-06 NA NA NA NA
"11556" "TRRAP" 0.976222388360488 1.0039164616407e-12 0.179704307339083 0.461633303016268 0.310578691188651 0.209703840364249 0.74182239970943 0.000277155462367553 0.346944333244355 0.145590793350007 0.418914953113521 0.0742288268139288
"11561" "TSC22D1" 0.894149805802695 2.46178604041559e-07 -0.0613723634480027 0.802904979207654 0.861200388123295 4.43991301104627e-06 0.361959054688558 0.127805889910072 NA NA NA NA
"11566" "TSEN2" 0.869743432029517 1.31760500151584e-06 0.316395743454429 0.186929022901319 0.329725420576383 0.181480934605937 0.535823219891036 0.0180499276495591 NA NA NA NA
"11574" "TSHZ2" 0.973001100172586 2.923919007854e-12 0.793718274477676 4.98758100819567e-05 0.917163119227628 8.57551688001673e-08 0.827240527929954 1.24794207547478e-05 NA NA NA NA
"11576" "TSKU" 0.253102000717543 0.295794590484791 -0.0926293023921813 0.706052215473238 -0.145041837218173 0.565809766223052 -0.0981338230973361 0.689390290692311 NA NA NA NA
"11577" "TSLP" 0.293795735062946 0.222141474628273 -0.0882307506883235 0.719459500992693 0.0933134032703395 0.712665496985568 -0.0740973735133596 0.763055776857589 NA NA NA NA
"11581" "TSPAN10" 0.33854396386614 0.156258073833023 -0.405200333059393 0.0852434863236129 -0.356044911580927 0.147016107241559 -0.417112711000147 0.0756125365236102 NA NA NA NA
"11586" "TSPAN18" 0.970603092384006 5.9779484753706e-12 0.81836391757024 1.85015165533401e-05 0.860168527494395 4.6949366152964e-06 0.709204722394043 0.000673582464474694 NA NA NA NA
"11592" "TSPAN33" 0.312508636945916 0.192700393384465 0.345601566280069 0.147260939204152 0.803964157921677 5.80710074827429e-05 0.451805102394539 0.0521447703379106 NA NA NA NA
"11598" "TSPO" 0.798246791036975 4.19902121827142e-05 0.308912862552139 0.198144018448361 0.432342784859847 0.0731537673289756 0.406940352301968 0.0837833192554909 NA NA NA NA
"11601" "TSPYL4" 0.752520398602991 0.00020131851415703 0.406079880426068 0.0845030829245979 0.857848014895336 5.31480264237563e-06 0.680668271933644 0.00133808889510746 NA NA NA NA
"11618" "TTC21B" 0.974832425493071 1.61947054017071e-12 -0.57876267759764 0.00942416048751131 0.386899638913223 0.112709481072125 0.228921612570376 0.345831830830277 NA NA NA NA
"11639" "TTC7B" 0.521783975637074 0.0219410786472902 -0.178513231281712 0.464656851359667 0.490549324222271 0.0387415897602755 0.0561527803528178 0.819392049960233 NA NA NA NA
"11641" "TTC9" 0.878490928924852 7.52672168484873e-07 0.473070919689274 0.0407906249029285 0.612692786380277 0.00686575321389664 0.533710032165671 0.018597669331009 NA NA NA NA
"11644" "TTF2" 0.970700596262863 5.81341919775063e-12 -0.150156385114789 0.539494911194108 0.643109931377831 0.00398857091886596 0.0173603514695888 0.943764201251649 NA NA NA NA
"11648" "TTL" 0.778575195663363 8.61416818904004e-05 -0.494553660122366 0.0313553034853941 0.345576658057311 0.160134335845185 -0.0578244489561206 0.814103515908566 NA NA NA NA
"11650" "TTLL10" 0.79954488992138 3.99375378707011e-05 0.214377104509642 0.378144635690331 -0.23636308524076 0.345023553373651 0.253730324181594 0.294556453119289 NA NA NA NA
"11653" "TTLL3" 0.709515025400715 0.000668285998125875 -0.204081063138305 0.40200264169684 0.446214287769243 0.0634330301395839 0.241874512547234 0.318450509716904 NA NA NA NA
"11665" "TUBA1A" 0.965875657787524 2.08955652552622e-11 0.678153266204236 0.0014165486257299 0.469535114775509 0.0493049890202544 0.486788764760444 0.0345456295355688 0.256457559785493 0.289218963959758 0.276712059056914 0.251445773154688
"11671" "TUBB" 0.890290060778104 3.29288176447101e-07 -0.368709672744323 0.120332469905603 0.252892507164919 0.311305511759315 -0.378344291402668 0.110212127215712 NA NA NA NA
"11689" "TULP4" 0.957896621544969 1.21307735967682e-10 0.609984059556917 0.00555072748089726 0.532086162193536 0.0230291093432753 0.851331670531587 3.79649479130526e-06 NA NA NA NA
"11691" "TUSC2" 0.902442982551891 1.26672472580926e-07 0.312570448580143 0.192607699170898 0.323812417693091 0.189909373191762 0.718249017746258 0.000532933019897477 NA NA NA NA
"11695" "TVP23B" 0.881922307573895 5.97198030194597e-07 0.132982051930186 0.587320233515154 0.516710707624252 0.0281192783300707 0.437180457898218 0.061245246717925 NA NA NA NA
"11698" "TWF2" 0.881341716569089 6.21349147320213e-07 -0.357112237423651 0.133369884261624 0.60802118165398 0.00742791594779044 -0.128377201574034 0.600438854355267 NA NA NA NA
"11700" "TXK" 0.925464191736196 1.39273545404063e-08 0.940252034089473 2.23705390558888e-09 0.626456482216179 0.00540643209204905 0.934547496559484 4.76178526127039e-09 NA NA NA NA
"11715" "TXNRD2" 0.893803390198359 2.52803968347649e-07 0.756673188855058 0.000177067537719711 0.740101294427835 0.000445277674315666 0.868157683572144 1.45215141109015e-06 NA NA NA NA
"11716" "TXNRD3" 0.869676562844872 1.32305188144784e-06 0.678122072652551 0.00141754535995603 -0.223141729095545 0.373442981372443 0.606600613146997 0.00589359511759136 NA NA NA NA
"11717" "TYK2" 0.837183959857212 7.81495217130336e-06 0.603921589517579 0.00617718787524825 0.207625394363132 0.408403385307051 0.465078491968219 0.0448094512896225 NA NA NA NA
"11721" "TYSND1" 0.923059238828069 1.80916796435236e-08 0.333513429863822 0.162897627505694 0.694298256446623 0.00138905123140622 0.766130322385702 0.000130939949955435 NA NA NA NA
"11723" "TYW1B" 0.98740576408652 4.70054269599107e-15 0.307197332320094 0.200776781909811 0.597810820995592 0.0087864000051001 0.711333205947549 0.000637951471780762 NA NA NA NA
"11727" "UACA" 0.800908286170259 3.78749089035497e-05 0.63708634559509 0.00335009252085736 0.389847993362802 0.109759979622588 0.609069267647136 0.0056417770573659 NA NA NA NA
"11732" "UBA3" 0.808703331078437 2.77497568927082e-05 -0.536492723843072 0.0178790913342201 0.842458412245417 1.14942222691685e-05 -0.0850378819058718 0.729241347944237 NA NA NA NA
