"gene" "num_prom" "active_prom_num" "active_prom_perc" "num_ex" "active_ex_num" "active_ex_perc" "num_enh" "active_enh_num" "active_enh_perc" "expr_num" "expr_perc"
"ADIRF" "ADIRF" 2 4781 0.447198578243382 0 0 0 3 3910 0.365728182583481 9 0.000841829576279113
"ADK" "ADK" 1 6352 0.594144607613881 0 0 0 2 4793 0.448321017678421 4911 0.459358338789636
"ADM" "ADM" 1 1655 0.15480310541577 0 0 0 23 3693 0.345430736133196 125 0.011692077448321
"ADM2" "ADM2" 1 1884 0.176222991301094 0 0 0 8 6850 0.640725844167992 17 0.00159012253297166
"ADNP" "ADNP" 1 5802 0.542699466841268 0 0 0 3 2873 0.26873070807221 2587 0.241979234870452
"ADNP2" "ADNP2" 1 4295 0.40173978112431 0 0 0 1 869 0.0812833224207277 1090 0.101954915349359
"ADO" "ADO" 1 4571 0.427555888130203 0 0 0 2 2063 0.19296604620709 143 0.0133757366008792
"ADORA1" "ADORA1" 1 151 0.0141240295575718 0 0 0 2 1396 0.130577120942849 31 0.00289963520718361
"ADORA2A" "ADORA2A" 2 4973 0.465157609204003 0 0 0 4 1812 0.169488354690861 385 0.0360115985408287
"ADORA2B" "ADORA2B" 2 2168 0.20278739126368 0 0 0 34 3228 0.301936208025442 51 0.00477036759891498
"ADORA3" "ADORA3" 1 732 0.0684688055373679 0 0 0 6 4162 0.389299410719297 7 0.000654756337105977
"ADPGK" "ADPGK" 1 6510 0.608923393508559 0 0 0 0 0 0 2308 0.215882518005799
"ADPRH" "ADPRH" 1 1595 0.149190908240576 1 235 0.0219811056028435 20 4327 0.40473295295108 144 0.0134692732204658
"ADPRHL1" "ADPRHL1" 1 205 0.0191750070152465 0 0 0 0 0 0 81 0.00757646618651202
"ADPRS" "ADPRS" 1 5130 0.479842858479095 0 0 0 3 3006 0.281171078477224 0 0
"ADRA1B" "ADRA1B" 1 266 0.0248807408100271 0 0 0 0 0 0 9 0.000841829576279113
"ADRA2B" "ADRA2B" 1 3339 0.312318772799551 0 0 0 9 5297 0.495463473950051 2 0.000187073239173136
"ADRB1" "ADRB1" 1 777 0.0726779534187634 1 795 0.0743616125713217 7 2013 0.188289215227762 15 0.00140304929379852
"ADRB2" "ADRB2" 1 4713 0.440838088111496 0 0 0 4 1653 0.154616032176597 415 0.0388176971284258
"ADRM1" "ADRM1" 2 7103 0.664390608923394 0 0 0 2 2499 0.233748012346834 1301 0.121691142082125
"ADSL" "ADSL" 1 3478 0.325320362922084 0 0 0 22 6672 0.624076325881583 1048 0.0980263773267234
"ADSS1" "ADSS1" 1 3048 0.28509961649986 0 0 0 3 5399 0.505004209147881 0 0
"ADTRP" "ADTRP" 2 346 0.0323636703769526 0 0 0 54 5441 0.508932747170517 327 0.0305864746048078
"AEBP1" "AEBP1" 1 805 0.0752969787671874 0 0 0 3 3062 0.286409129174072 131 0.0122532971658404
"AEBP2" "AEBP2" 2 5924 0.55411093443083 0 0 0 1 359 0.033579646431578 1786 0.167056402581611
"AEN" "AEN" 1 4574 0.427836497988963 0 0 0 6 5289 0.494715180993359 346 0.0323636703769526
"AFAP1" "AFAP1" 1 4206 0.393415021981106 1 192 0.0179590309606211 19 6130 0.573379478065663 634 0.0593022168178842
"AFAP1L1" "AFAP1L1" 1 307 0.0287157422130764 0 0 0 0 0 0 13 0.00121597605462539
"AFDN" "AFDN" 1 2520 0.235712281358152 0 0 0 0 0 0 386 0.0361051351604153
"AFF1" "AFF1" 2 7786 0.728276120101019 1 1936 0.181086895519596 1 569 0.0532223365447573 3219 0.301094378449163
"AFF2" "AFF2" 1 924 0.086427836497989 0 0 0 0 0 0 105 0.00982134505658966
"AFF3" "AFF3" 2 1799 0.168272378636236 1 354 0.0331119633336451 13 1571 0.146946029370499 1963 0.183612384248433
"AFF4" "AFF4" 1 6003 0.561500327378169 0 0 0 0 0 0 3805 0.355906837526892
"AFG1L" "AFG1L" 1 3640 0.340473295295108 0 0 0 0 0 0 518 0.0484519689458423
"AFG3L2" "AFG3L2" 1 8142 0.761575156673838 0 0 0 0 0 0 1295 0.121129922364606
"AFTPH" "AFTPH" 1 6530 0.61079412590029 0 0 0 2 8435 0.788981386212702 2416 0.225984472921149
"AGA" "AGA" 1 5114 0.478346272565709 0 0 0 0 0 0 404 0.0377887943129735
"AGAP1" "AGAP1" 2 595 0.055654288654008 0 0 0 1 141 0.0131886633617061 519 0.0485455055654289
"AGAP2" "AGAP2" 1 1905 0.178187260312412 0 0 0 7 6267 0.586193994949023 423 0.0395659900851183
"AGAP3" "AGAP3" 1 3337 0.312131699560378 1 1054 0.0985875970442428 0 0 0 879 0.0822186886165934
"AGBL2" "AGBL2" 1 2333 0.218220933495463 0 0 0 1 695 0.0650079506126649 80 0.00748292956692545
"AGBL3" "AGBL3" 1 3598 0.336544757272472 0 0 0 3 2317 0.216724347582078 419 0.0391918436067721
"AGBL4" "AGBL4" 1 81 0.00757646618651202 0 0 0 0 0 0 130 0.0121597605462539
"AGBL5" "AGBL5" 1 5340 0.499485548592274 0 0 0 1 531 0.0496679450004677 472 0.0441492844448602
"AGFG1" "AGFG1" 1 3384 0.316527920680947 0 0 0 0 0 0 2830 0.264708633429988
"AGFG2" "AGFG2" 1 7456 0.697409035637452 0 0 0 12 7303 0.683097932840707 395 0.0369469647366944
"AGGF1" "AGGF1" 1 2814 0.263212047516603 0 0 0 2 1274 0.119165653353288 769 0.0719296604620709
"AGK" "AGK" 1 1686 0.157702740622954 0 0 0 1 578 0.0540641661210364 803 0.0751099055280142
"AGL" "AGL" 1 3162 0.295762791132728 0 0 0 0 0 0 694 0.0649144139930783
"AGMAT" "AGMAT" 1 1523 0.142456271630343 0 0 0 3 8169 0.764100645402675 199 0.0186137872977271
"AGO1" "AGO1" 1 4813 0.450191750070152 0 0 0 5 3101 0.290057057337948 790 0.0738939294733888
"AGO2" "AGO2" 2 6670 0.623889252642409 1 815 0.076232344963053 10 9132 0.85417641006454 2513 0.235057525021046
"AGO3" "AGO3" 1 6413 0.599850341408661 0 0 0 3 2274 0.212702272939856 2826 0.264334486951642
"AGO4" "AGO4" 1 2120 0.198297633523524 0 0 0 0 0 0 1571 0.146946029370499
"AGPAT1" "AGPAT1" 2 8154 0.762697596108877 0 0 0 4 1973 0.184547750444299 310 0.0289963520718361
"AGPAT2" "AGPAT2" 1 2867 0.268169488354691 0 0 0 14 5739 0.536806659807315 576 0.0538770928818633
"AGPAT3" "AGPAT3" 1 1762 0.164811523711533 1 780 0.0729585632775231 4 5321 0.497708352820129 2125 0.198765316621457
"AGPAT4" "AGPAT4" 1 3506 0.327939388270508 0 0 0 3 2644 0.247310822186886 2273 0.212608736320269
"AGPAT5" "AGPAT5" 1 6730 0.629501449817604 0 0 0 1 784 0.0733327097558694 801 0.0749228322888411
"AGPS" "AGPS" 1 2634 0.24637545599102 0 0 0 0 0 0 1443 0.134973342063418
"AGTPBP1" "AGTPBP1" 1 6820 0.637919745580395 1 157 0.0146852492750912 3 4552 0.425778692358058 4561 0.426620521934337
"AGTRAP" "AGTRAP" 1 3224 0.301562061547096 0 0 0 7 2649 0.247778505284819 1461 0.136657001215976
"AHCTF1" "AHCTF1" 1 6125 0.57291179496773 1 82 0.00767000280609859 0 0 0 2497 0.233560939107661
"AHCY" "AHCY" 2 5857 0.54784398091853 0 0 0 1 450 0.0420914788139557 423 0.0395659900851183
"AHCYL1" "AHCYL1" 2 5994 0.560658497801889 0 0 0 7 5487 0.513235431671499 1234 0.115424188569825
"AHCYL2" "AHCYL2" 2 7122 0.666167804695538 2 279 0.0260967168646525 10 3874 0.362360864278365 1694 0.158451033579646
"AHDC1" "AHDC1" 1 3666 0.342905247404359 0 0 0 14 8273 0.773828453839678 340 0.0318024506594332
"AHI1" "AHI1" 1 5943 0.555888130202974 0 0 0 3 1964 0.18370592086802 2045 0.191282387054532
"AHNAK" "AHNAK" 1 3296 0.308296698157329 0 0 0 1 3222 0.301374988307923 5508 0.515199700682817
"AHNAK2" "AHNAK2" 1 1856 0.17360396595267 0 0 0 1 1999 0.18697970255355 9 0.000841829576279113
"AHR" "AHR" 1 4253 0.397811243101674 1 81 0.00757646618651202 0 0 0 2713 0.253764848938359
"AHRR" "AHRR" 2 469 0.0438686745861005 0 0 0 0 0 0 61 0.00570573379478066
"AIF1" "AIF1" 1 539 0.0504162379571602 0 0 0 3 3516 0.328874754466374 3444 0.322140117856141
"AIF1L" "AIF1L" 1 208 0.0194556168740062 0 0 0 0 0 0 8 0.000748292956692545
"AIFM1" "AIFM1" 1 3665 0.342811710784772 0 0 0 0 0 0 518 0.0484519689458423
"AIFM2" "AIFM2" 1 872 0.0815639322794874 0 0 0 0 0 0 154 0.0144046394163315
"AIFM3" "AIFM3" 1 869 0.0812833224207277 0 0 0 1 2648 0.247684968665232 77 0.00720231970816575
"AIG1" "AIG1" 1 4191 0.392011972687307 0 0 0 0 0 0 594 0.0555607520344215
"AIM2" "AIM2" 2 3029 0.283322420727715 0 0 0 2 543 0.0507903844355065 234 0.0218875689832569
"AIP" "AIP" 1 5974 0.558787765410158 0 0 0 14 9706 0.90786642970723 2065 0.193153119446263
"AJM1" "AJM1" 1 2128 0.199045926480217 2 1589 0.148629688523057 14 9250 0.865213731175755 64 0.00598634365354036
"AJUBA" "AJUBA" 1 1420 0.132821999812927 1 68 0.00636049013188663 2 3655 0.341876344588907 9 0.000841829576279113
"AK1" "AK1" 1 389 0.036385745019175 0 0 0 0 0 0 260 0.0243195210925077
"AK2" "AK2" 1 4348 0.406697221962398 1 230 0.0215134225049107 2 6765 0.632775231503134 998 0.093349546347395
"AK3" "AK3" 1 3529 0.330090730520999 0 0 0 1 682 0.0637919745580395 629 0.0588345337199514
"AK4" "AK4" 1 467 0.0436816013469273 1 491 0.045926480217005 3 1596 0.149284444860163 55 0.00514451407726125
"AK5" "AK5" 1 1051 0.0983069871854831 1 60 0.00561219717519409 2 810 0.0757646618651202 927 0.0867084463567487
"AK7" "AK7" 2 7420 0.694041717332336 0 0 0 1 1047 0.0979328407071368 32 0.00299317182677018
"AK8" "AK8" 1 1610 0.150593957534375 0 0 0 4 6853 0.641006454026751 45 0.00420914788139557
"AK9" "AK9" 1 2838 0.26545692638668 1 138 0.0129080535029464 0 0 0 829 0.077541857637265
"AKAIN1" "AKAIN1" 2 416 0.0389112337480123 0 0 0 0 0 0 4 0.000374146478346273
"AKAP1" "AKAP1" 1 6773 0.633523524459826 0 0 0 3 3301 0.308764381255261 539 0.0504162379571602
"AKAP10" "AKAP10" 1 4329 0.404920026190253 0 0 0 2 2323 0.217285567299598 2071 0.193714339163783
"AKAP12" "AKAP12" 1 272 0.0254419605275465 1 265 0.0247872041904406 0 0 0 28 0.00261902534842391
"AKAP13" "AKAP13" 2 6456 0.603872416050884 1 393 0.0367598914975213 30 8302 0.776541015807689 7815 0.73098868206903
"AKAP17A" "AKAP17A" 1 5162 0.482836030305865 0 0 0 11 8495 0.794593583387896 2040 0.190814703956599
"AKAP3" "AKAP3" 1 2004 0.187447385651483 0 0 0 3 6724 0.628940230100084 10 0.000935366195865681
"AKAP5" "AKAP5" 1 1813 0.169581891310448 0 0 0 2 857 0.0801608829856889 57 0.00533158731643438
"AKAP6" "AKAP6" 1 3599 0.336638293892059 0 0 0 2 514 0.048077822467496 227 0.021232812646151
"AKAP7" "AKAP7" 3 3864 0.361425498082499 0 0 0 4 1555 0.145449443457113 1470 0.137498830792255
"AKAP8" "AKAP8" 1 7431 0.695070620147788 0 0 0 3 5379 0.50313347675615 1316 0.123094191375924
"AKAP8L" "AKAP8L" 1 7021 0.656720606117295 1 226 0.0211392760265644 4 5636 0.527172387989898 1568 0.146665419511739
"AKAP9" "AKAP9" 1 3930 0.367598914975213 2 223 0.0208586661678047 0 0 0 5399 0.505004209147881
"AKIRIN1" "AKIRIN1" 1 5516 0.51594799363951 0 0 0 0 0 0 1484 0.138808343466467
"AKIRIN2" "AKIRIN2" 1 6024 0.563464596389487 0 0 0 0 0 0 2366 0.22130764194182
"AKNA" "AKNA" 3 6486 0.606678514638481 0 0 0 8 7567 0.707791600411561 4181 0.391076606491441
"AKR1A1" "AKR1A1" 1 4425 0.413899541670564 0 0 0 0 0 0 1363 0.127490412496492
"AKR1B1" "AKR1B1" 1 3419 0.319801702366476 0 0 0 3 2288 0.214011785614068 1024 0.0957814984566458
"AKR1E2" "AKR1E2" 1 2705 0.253016555981667 0 0 0 1 330 0.0308670844635675 191 0.0178654943410345
"AKR7A2" "AKR7A2" 1 5712 0.534281171078477 0 0 0 0 0 0 719 0.0672528294827425
"AKR7A3" "AKR7A3" 1 692 0.0647273407539052 0 0 0 0 0 0 12 0.00112243943503882
"AKT1" "AKT1" 1 3991 0.373304648769993 0 0 0 11 8478 0.793003460854925 721 0.0674399027219156
"AKT1S1" "AKT1S1" 1 6438 0.602188756898326 1 5921 0.55383032457207 8 7752 0.725095875035076 320 0.0299317182677018
"AKT2" "AKT2" 1 7217 0.675053783556262 0 0 0 11 9685 0.905902160695912 995 0.0930689364886353
"AKT3" "AKT3" 1 419 0.0391918436067721 1 4656 0.435506500795061 0 0 0 4562 0.426714058553924
"AKTIP" "AKTIP" 1 7574 0.708446356748667 0 0 0 3 3646 0.341034515012627 616 0.057618557665326
"ALAD" "ALAD" 1 6529 0.610700589280703 0 0 0 3 2928 0.273875222149472 363 0.0339537929099242
"ALAS1" "ALAS1" 1 4581 0.428491254326069 0 0 0 5 5667 0.530072023197082 346 0.0323636703769526
"ALCAM" "ALCAM" 1 2554 0.238892526424095 0 0 0 0 0 0 959 0.0897016181835188
"ALDH16A1" "ALDH16A1" 1 6690 0.625759985034141 0 0 0 17 8930 0.835282012908053 943 0.0882050322701338
"ALDH18A1" "ALDH18A1" 1 3714 0.347395005144514 0 0 0 0 0 0 289 0.0270320830605182
"ALDH1A1" "ALDH1A1" 1 240 0.0224487887007764 0 0 0 13 2846 0.266205219343373 329 0.0307735478439809
"ALDH1A2" "ALDH1A2" 1 515 0.0481713590870826 0 0 0 9 2980 0.278739126367973 637 0.0595828266766439
"ALDH1A3" "ALDH1A3" 1 210 0.0196426901131793 0 0 0 0 0 0 1 9.35366195865681e-05
"ALDH1B1" "ALDH1B1" 1 1588 0.14853615190347 0 0 0 1 771 0.072116733701244 55 0.00514451407726125
"ALDH1L2" "ALDH1L2" 1 747 0.0698718548311664 1 72 0.00673463661023291 1 911 0.0852118604433636 84 0.00785707604527172
"ALDH2" "ALDH2" 1 1009 0.0943784491628473 0 0 0 10 3012 0.281732298194743 1390 0.13001590122533
"ALDH3A1" "ALDH3A1" 1 1349 0.12618089982228 0 0 0 2 4183 0.391263679730615 4 0.000374146478346273
"ALDH3A2" "ALDH3A2" 1 4763 0.445514919090824 0 0 0 2 4183 0.391263679730615 650 0.0607988027312693
"ALDH3B1" "ALDH3B1" 1 1371 0.128238705453185 0 0 0 13 3888 0.363670376952577 610 0.0570573379478066
"ALDH4A1" "ALDH4A1" 1 5783 0.540922271069124 1 160 0.0149658591338509 2 3861 0.36114488822374 93 0.00869890562155084
"ALDH5A1" "ALDH5A1" 1 2019 0.188850434945281 0 0 0 2 2104 0.196801047610139 168 0.0157141520905434
"ALDH6A1" "ALDH6A1" 1 7977 0.746141614442054 0 0 0 2 3078 0.287905715087457 216 0.0202039098306987
"ALDH7A1" "ALDH7A1" 1 530 0.0495744083808811 1 48 0.00448975774015527 0 0 0 103 0.00963427181741652
"ALDH9A1" "ALDH9A1" 1 3618 0.338415489664204 0 0 0 2 2453 0.229445327845852 707 0.0661303900477037
"ALDOA" "ALDOA" 2 7760 0.725844167991769 0 0 0 7 7128 0.666729024413058 827 0.0773547843980918
"ALDOC" "ALDOC" 1 4345 0.406416612103639 0 0 0 4 2832 0.264895706669161 226 0.0211392760265644
"ALG1" "ALG1" 1 3912 0.365915255822655 0 0 0 0 0 0 308 0.028809278832663
"ALG10" "ALG10" 1 4625 0.432606865587878 2 114 0.0106631746328688 0 0 0 92 0.00860536900196427
"ALG10B" "ALG10B" 1 3838 0.358993545973249 1 103 0.00963427181741652 0 0 0 120 0.0112243943503882
"ALG12" "ALG12" 1 6567 0.614254980824993 0 0 0 6 4779 0.447011505004209 379 0.0354503788233093
"ALG13" "ALG13" 1 4017 0.375736600879244 0 0 0 0 0 0 2155 0.201571415209054
"ALG14" "ALG14" 1 4084 0.382003554391544 0 0 0 0 0 0 307 0.0287157422130764
"ALG1L2" "ALG1L2" 1 426 0.039846599943878 1 382 0.035730988682069 0 0 0 62 0.00579927041436723
"ALG2" "ALG2" 1 5591 0.522963240108502 0 0 0 2 1788 0.167243475820784 344 0.0321765971377794
"ALG3" "ALG3" 3 5697 0.532878121784679 0 0 0 0 0 0 415 0.0388176971284258
"ALG5" "ALG5" 1 4509 0.421756617715836 0 0 0 0 0 0 771 0.072116733701244
"ALG6" "ALG6" 1 3776 0.353194275558881 0 0 0 0 0 0 515 0.0481713590870826
"ALG8" "ALG8" 1 4180 0.390983069871855 0 0 0 1 2247 0.210176784211019 505 0.0472359928912169
"ALG9" "ALG9" 1 3168 0.296324010850248 0 0 0 1 1172 0.109624918155458 427 0.0399401365634646
"ALK" "ALK" 1 290 0.0271256196801048 2 560 0.0523805069684782 0 0 0 220 0.020578056309045
"ALKAL2" "ALKAL2" 1 326 0.0304929379852212 0 0 0 1 1453 0.135908708259284 16 0.00149658591338509
"ALKBH1" "ALKBH1" 1 3345 0.31287999251707 0 0 0 1 551 0.051538677392199 520 0.0486390421850154
"ALKBH2" "ALKBH2" 1 4352 0.407071368440745 0 0 0 1 3205 0.299784865774951 253 0.0236647647554017
"ALKBH3" "ALKBH3" 2 3296 0.308296698157329 0 0 0 1 2170 0.202974464502853 521 0.048732578804602
"ALKBH4" "ALKBH4" 1 5215 0.487793471143953 0 0 0 2 1563 0.146197736413806 326 0.0304929379852212
"ALKBH5" "ALKBH5" 2 8110 0.758581984847068 0 0 0 6 8493 0.794406510148723 1705 0.159479936395099
"ALKBH6" "ALKBH6" 1 5952 0.556729959779254 1 1000 0.0935366195865681 3 8013 0.749508932747171 399 0.0373211112150407
"ALKBH7" "ALKBH7" 2 8328 0.778972967916939 0 0 0 12 8198 0.766813207370686 1728 0.16163127864559
"ALKBH8" "ALKBH8" 1 2285 0.213731175755308 1 130 0.0121597605462539 0 0 0 390 0.0364792816387616
"ALMS1" "ALMS1" 1 5630 0.526611168272379 0 0 0 2 2874 0.268824244691797 1154 0.1079412590029
"ALOX12" "ALOX12" 1 189 0.0176784211018614 2 1223 0.114395285754373 0 0 0 91 0.0085118323823777
"ALOX12B" "ALOX12B" 1 164 0.0153400056121972 1 760 0.0710878308857918 0 0 0 21 0.00196426901131793
"ALOX15" "ALOX15" 1 107 0.0100084182957628 0 0 0 0 0 0 5 0.000467683097932841
"ALOX15B" "ALOX15B" 1 341 0.0318959872790197 0 0 0 6 2803 0.262183144701151 31 0.00289963520718361
"ALOX5" "ALOX5" 1 1045 0.0977457674679637 1 181 0.0169301281451688 12 4255 0.397998316340847 2011 0.188102141988589
"ALOX5AP" "ALOX5AP" 2 2565 0.239921429239547 0 0 0 39 4890 0.457394069778318 1627 0.152184080067346
"ALOXE3" "ALOXE3" 1 3586 0.335422317837433 1 1628 0.152277616686933 15 10136 0.948087176129455 7 0.000654756337105977
"ALPK1" "ALPK1" 1 1158 0.108315405481246 0 0 0 9 2158 0.201852025067814 1023 0.0956879618370592
"ALPK2" "ALPK2" 3 1527 0.14283041810869 1 545 0.0509774576746796 16 3286 0.307361331961463 174 0.0162753718080629
"ALPK3" "ALPK3" 1 170 0.0159012253297166 0 0 0 0 0 0 39 0.00364792816387616
"ALPL" "ALPL" 1 431 0.0403142830418109 0 0 0 5 540 0.0505097745767468 15 0.00140304929379852
"ALS2" "ALS2" 1 5284 0.494247497895426 0 0 0 0 0 0 430 0.0402207464222243
"ALS2CL" "ALS2CL" 1 2628 0.245814236273501 0 0 0 8 8661 0.810120662239267 164 0.0153400056121972
"ALX3" "ALX3" 1 412 0.0385370872696661 1 379 0.0354503788233093 0 0 0 12 0.00112243943503882
"ALYREF" "ALYREF" 1 6748 0.631185108970162 0 0 0 6 7168 0.67047048919652 1127 0.105415770274062
"AMACR" "AMACR" 1 4063 0.380039285380226 0 0 0 0 0 0 106 0.00991488167617622
"AMBRA1" "AMBRA1" 1 2649 0.247778505284819 0 0 0 5 5346 0.500046768309793 2635 0.246468992610607
"AMD1" "AMD1" 2 8757 0.819100177719577 0 0 0 1 426 0.039846599943878 4030 0.37695257693387
"AMDHD2" "AMDHD2" 2 7683 0.718641848283603 1 2163 0.202319708165747 5 5662 0.529604340099149 430 0.0402207464222243
"AMER1" "AMER1" 1 3376 0.315779627724254 0 0 0 0 0 0 38 0.00355439154428959
"AMER3" "AMER3" 1 226 0.0211392760265644 0 0 0 1 3614 0.338041343185857 3 0.000280609858759704
"AMFR" "AMFR" 1 4994 0.467121878215321 1 291 0.0272191562996913 10 4710 0.440557478252736 1023 0.0956879618370592
"AMIGO1" "AMIGO1" 1 2296 0.21476007857076 0 0 0 8 5809 0.543354223178374 96 0.00897951548031054
"AMIGO3" "AMIGO3" 1 4343 0.406229538864465 0 0 0 6 6277 0.587129361144888 7 0.000654756337105977
"AMMECR1" "AMMECR1" 1 3633 0.339818538958002 0 0 0 1 778 0.07277149003835 1132 0.105883453371995
"AMMECR1L" "AMMECR1L" 1 3078 0.287905715087457 0 0 0 1 756 0.0707136844074455 418 0.0390983069871855
"AMN" "AMN" 1 411 0.0384435506500795 1 292 0.0273126929192779 1 1943 0.181741651856702 90 0.00841829576279113
"AMN1" "AMN1" 2 6795 0.63558133009073 0 0 0 20 5344 0.49985969507062 647 0.0605181928725096
"AMOT" "AMOT" 1 1210 0.113179309699747 0 0 0 0 0 0 58 0.00542512393602095
"AMOTL1" "AMOTL1" 2 498 0.0465812365541109 0 0 0 0 0 0 58 0.00542512393602095
"AMOTL2" "AMOTL2" 1 193 0.0180525675802077 0 0 0 0 0 0 1 9.35366195865681e-05
"AMPD2" "AMPD2" 1 4729 0.442334674024881 0 0 0 6 5112 0.478159199326536 1080 0.101019549153494
"AMPD3" "AMPD3" 2 3420 0.319895238986063 0 0 0 2 1976 0.184828360303059 560 0.0523805069684782
"AMPH" "AMPH" 1 79 0.00738939294733888 0 0 0 0 0 0 43 0.00402207464222243
"AMT" "AMT" 1 386 0.0361051351604153 0 0 0 6 3159 0.295482181273969 237 0.0221681788420167
"AMZ1" "AMZ1" 1 505 0.0472359928912169 0 0 0 27 6762 0.632494621644374 1140 0.106631746328688
"AMZ2" "AMZ2" 3 8700 0.813768590403143 0 0 0 42 8927 0.835001403049294 647 0.0605181928725096
"ANAPC1" "ANAPC1" 1 3135 0.293237302403891 0 0 0 5 2502 0.234028622205593 1212 0.113366382938921
"ANAPC15" "ANAPC15" 1 6716 0.628191937143392 0 0 0 1 3006 0.281171078477224 624 0.0583668506220185
"ANAPC16" "ANAPC16" 1 5188 0.485267982415116 0 0 0 17 9463 0.885137031147694 2184 0.204283977177065
"ANAPC2" "ANAPC2" 1 6126 0.573005331587316 0 0 0 10 9259 0.866055560752034 282 0.0263773267234122
"ANAPC4" "ANAPC4" 1 4908 0.459077728930876 0 0 0 0 0 0 915 0.0855860069217099
"ANAPC5" "ANAPC5" 1 4772 0.446356748667103 1 93 0.00869890562155084 8 9481 0.886820690300253 2558 0.239266672902441
"ANAPC7" "ANAPC7" 1 3948 0.369282574127771 0 0 0 0 0 0 665 0.0622018520250678
"ANG" "ANG" 1 2886 0.269946684126836 0 0 0 5 6904 0.645776821625666 105 0.00982134505658966
"ANGEL1" "ANGEL1" 1 5020 0.469553830324572 0 0 0 6 7306 0.683378542699467 279 0.0260967168646525
"ANGEL2" "ANGEL2" 1 4681 0.437844916284725 0 0 0 0 0 0 1165 0.108970161818352
"ANGPTL2" "ANGPTL2" 1 239 0.0223552520811898 0 0 0 0 0 0 38 0.00355439154428959
"ANGPTL4" "ANGPTL4" 1 403 0.037695257693387 0 0 0 0 0 0 24 0.00224487887007764
"ANGPTL6" "ANGPTL6" 3 7036 0.658123655411093 1 3074 0.28753156860911 17 8523 0.79721260873632 43 0.00402207464222243
"ANK1" "ANK1" 3 669 0.0625759985034141 3 1415 0.132354316714994 7 2729 0.255261434851744 239 0.0223552520811898
"ANK2" "ANK2" 3 797 0.0745486858104948 0 0 0 1 555 0.0519128238705453 64 0.00598634365354036
"ANK3" "ANK3" 2 1090 0.101954915349359 0 0 0 2 791 0.0739874660929754 3237 0.302778037601721
"ANKAR" "ANKAR" 1 3965 0.370872696660743 0 0 0 0 0 0 842 0.0787578336918904
"ANKDD1A" "ANKDD1A" 1 638 0.0596763632962305 1 87 0.00813768590403143 0 0 0 717 0.0670657562435694
"ANKDD1B" "ANKDD1B" 1 164 0.0153400056121972 0 0 0 0 0 0 102 0.00954073519782995
"ANKEF1" "ANKEF1" 1 3117 0.291553643251333 1 73 0.00682817322981947 0 0 0 45 0.00420914788139557
"ANKFY1" "ANKFY1" 1 4789 0.447946871200075 1 237 0.0221681788420167 2 1712 0.160134692732205 1422 0.1330090730521
"ANKH" "ANKH" 1 5272 0.493125058460387 0 0 0 4 3303 0.308951454494435 2075 0.194088485642129
"ANKHD1-EIF4EBP3" "ANKHD1-EIF4EBP3" 1 7597 0.710597698999158 0 0 0 0 0 0 0 0
"ANKIB1" "ANKIB1" 1 3375 0.315686091104667 0 0 0 0 0 0 2629 0.245907772893088
"ANKLE1" "ANKLE1" 1 1081 0.10111308577308 1 1909 0.178561406790759 25 4958 0.463754559910205 41 0.00383500140304929
"ANKLE2" "ANKLE2" 1 5969 0.558320082312225 0 0 0 7 7190 0.672528294827425 1341 0.125432606865588
"ANKMY1" "ANKMY1" 2 7307 0.683472079319053 2 639 0.059769899915817 5 8399 0.785614067907586 1331 0.124497240669722
"ANKMY2" "ANKMY2" 1 5819 0.54428958937424 1 911 0.0852118604433636 0 0 0 313 0.0292769619305958
"ANKRA2" "ANKRA2" 1 4840 0.45271723879899 0 0 0 0 0 0 699 0.0653820970910111
"ANKRD10" "ANKRD10" 1 6632 0.62033486109812 0 0 0 0 0 0 1939 0.181367505378356
"ANKRD11" "ANKRD11" 1 7708 0.720980263773267 0 0 0 15 9066 0.848002993171827 6352 0.594144607613881
"ANKRD12" "ANKRD12" 2 8521 0.797025535497147 0 0 0 4 2524 0.236086427836498 7038 0.658310728650267
"ANKRD13A" "ANKRD13A" 1 4595 0.429800767000281 0 0 0 0 0 0 1377 0.128799925170704
"ANKRD13B" "ANKRD13B" 1 1632 0.152651763165279 1 192 0.0179590309606211 6 7750 0.724908801795903 21 0.00196426901131793
"ANKRD13C" "ANKRD13C" 1 4577 0.428117107847722 0 0 0 0 0 0 1458 0.136376391357216
"ANKRD13D" "ANKRD13D" 1 5947 0.556262276681321 0 0 0 12 9698 0.907118136750538 2587 0.241979234870452
"ANKRD16" "ANKRD16" 2 6767 0.632962304742307 0 0 0 13 8615 0.805817977738285 187 0.0174913478626882
"ANKRD17" "ANKRD17" 2 5862 0.548311664016462 0 0 0 0 0 0 4424 0.413806005050977
"ANKRD18A" "ANKRD18A" 1 1337 0.125058460387242 0 0 0 0 0 0 153 0.0143111027967449
"ANKRD18B" "ANKRD18B" 1 580 0.0542512393602095 0 0 0 6 3455 0.323169020671593 15 0.00140304929379852
"ANKRD2" "ANKRD2" 1 248 0.0231970816574689 0 0 0 0 0 0 6 0.000561219717519409
"ANKRD22" "ANKRD22" 1 640 0.0598634365354036 0 0 0 27 3736 0.349452810775419 44 0.004115611261809
"ANKRD24" "ANKRD24" 1 190 0.0177719577214479 1 666 0.0622953886446544 0 0 0 27 0.00252548872883734
