"gene" "PcorAvg_m" "PcorAvg_m_pvalue"
"UST" "UST" 0.908893126367137 1.78769490186195e-07
"UTF1" "UTF1" 0.617034135953206 0.00637468096227989
"UTP11" "UTP11" 0.62692079184212 0.00536200413016751
"UTP14A" "UTP14A" 0.765340972493016 0.000214581148072889
"UTP20" "UTP20" 0.825478720467657 2.46320160141372e-05
"UTP23" "UTP23" 0.73157062321881 0.000559672842226848
"UTP25" "UTP25" 0.869361480183846 2.80870687696614e-06
"UTP3" "UTP3" 0.387877425605879 0.111725140016862
"UTP6" "UTP6" 0.749031485548445 0.000347222786363915
"UTRN" "UTRN" 0.686463762178774 0.00165402922867212
"UTS2R" "UTS2R" NA NA
"UTY" "UTY" 0.905375143888618 2.39323406242417e-07
"UVRAG" "UVRAG" 0.575378397289785 0.0124763238912365
"UVSSA" "UVSSA" 0.851705822099653 7.30525482095204e-06
"UXS1" "UXS1" 0.869922860705663 2.71860016934428e-06
"UXT" "UXT" 0.549157189501877 0.018254298513532
"VAC14" "VAC14" 0.485104175980913 0.0412945271982321
"VAMP1" "VAMP1" 0.516821317633825 0.0280797830255516
"VAMP2" "VAMP2" 0.824027286574481 2.61917103085172e-05
"VAMP3" "VAMP3" 0.92517627199444 3.89917762297493e-08
"VAMP4" "VAMP4" 0.537728695982358 0.0213538311211441
"VAMP5" "VAMP5" 0.174423337723974 0.488796357803472
"VAMP7" "VAMP7" 0.901272271908883 3.31653643171893e-07
"VAMP8" "VAMP8" 0.444974449752041 0.0642604064294758
"VANGL1" "VANGL1" 0.740363582828981 0.000442098286928479
"VANGL2" "VANGL2" -0.11232512737691 0.65722215361486
"VAPA" "VAPA" 0.704193028210107 0.00110564497271092
"VAPB" "VAPB" 0.766190269692708 0.000209055652608523
"VARS2" "VARS2" 0.842728995632758 1.13474367138549e-05
"VASH1" "VASH1" 0.689251273441269 0.00155533485576895
"VASH2" "VASH2" 0.706979289217926 0.0010351584183365
"VASN" "VASN" 0.339580430998485 0.167997328088324
"VASP" "VASP" 0.337888316438713 0.170262709611336
"VAT1" "VAT1" 0.205425767018211 0.413497319896311
"VAV1" "VAV1" 0.682609489099929 0.00179898474540009
"VAV2" "VAV2" 0.609080873829981 0.0072972474009624
"VAV3" "VAV3" 0.807226653445929 5.13378308082961e-05
"VBP1" "VBP1" 0.723347243564506 0.000692290374342077
"VCAN" "VCAN" 0.846463029991455 9.47978280972709e-06
"VCL" "VCL" 0.317554744888305 0.199108187099059
"VCP" "VCP" 0.484500308453658 0.0415853702227569
"VCPIP1" "VCPIP1" 0.646555818729944 0.00373712750384702
"VCPKMT" "VCPKMT" 0.755173097822432 0.000290904879651062
"VDAC1" "VDAC1" 0.376679074663631 0.123369897469043
"VDAC2" "VDAC2" 0.665750926026186 0.00256226338764667
"VDAC3" "VDAC3" 0.543622709336698 0.019707589822397
"VDR" "VDR" 0.535675438648921 0.0219519920329289
"VEGFA" "VEGFA" 0.626486188785997 0.0054035806565583
"VEGFB" "VEGFB" 0.339595349478083 0.167977446693445
"VEGFC" "VEGFC" -0.104570280408084 0.679651304510095
"VENTX" "VENTX" 0.891426401822604 6.87185286854346e-07
"VEZF1" "VEZF1" 0.570633611548635 0.013395802354523
"VGF" "VGF" 0.0134845094798766 0.957648430155172
"VGLL3" "VGLL3" -0.0429119001543068 0.865744371779627
"VGLL4" "VGLL4" 0.877924633126262 1.67942195819828e-06
"VHL" "VHL" 0.782912198362453 0.000122267520873556
"VIM" "VIM" 0.716124809264616 0.000829514901820746
"VIPAS39" "VIPAS39" 0.724921783684891 0.000665046549292467
"VIPR1" "VIPR1" 0.661601117196598 0.00278618636698029
"VIPR2" "VIPR2" 0.758085648546745 0.000267015440662822
"VIRMA" "VIRMA" 0.838275853920588 1.39788881466055e-05
"VKORC1" "VKORC1" 0.67668655702069 0.00204210928714398
"VKORC1L1" "VKORC1L1" 0.797391521064208 7.39390075872411e-05
"VLDLR" "VLDLR" 0.669006475778042 0.00239715281528795
"VMA21" "VMA21" 0.56911431433155 0.0137013571530277
"VMAC" "VMAC" 0.374541815777154 0.125685876897471
"VMO1" "VMO1" 0.438977611712187 0.0683760603323621
"VNN1" "VNN1" 0.838331674283406 1.39429271571387e-05
"VNN2" "VNN2" 0.764996481218865 0.0002168572572083
"VOPP1" "VOPP1" 0.625529563112423 0.00549602043739
"VPS11" "VPS11" 0.644853783813712 0.00385965033628194
"VPS13A" "VPS13A" 0.83362189487909 1.72704993935848e-05
"VPS13B" "VPS13B" 0.828464592574746 2.1671199257924e-05
"VPS13C" "VPS13C" 0.798954798516649 6.98655620408985e-05
"VPS13D" "VPS13D" 0.734443210000101 0.000518685256272084
"VPS16" "VPS16" 0.655744927006931 0.0031293326540304
"VPS18" "VPS18" 0.465212226052748 0.0517246269695976
"VPS25" "VPS25" 0.359449903414432 0.142913960658667
"VPS26A" "VPS26A" 0.757724452924631 0.000269885099430001
"VPS26B" "VPS26B" 0.422509621188338 0.0806813965812987
"VPS26C" "VPS26C" 0.768764533842001 0.000193035334601782
"VPS28" "VPS28" 0.607076319030083 0.00754601285022517
"VPS29" "VPS29" 0.557745648439779 0.016167817908108
"VPS33A" "VPS33A" 0.589777008900321 0.0099901330204464
"VPS33B" "VPS33B" 0.409065682555357 0.0918708934106641
"VPS35" "VPS35" 0.470739140154156 0.0486465664343114
"VPS35L" "VPS35L" 0.742434343068696 0.000417659415733851
"VPS36" "VPS36" 0.745580146396492 0.00038270839923579
"VPS37B" "VPS37B" 0.803292310997635 5.95469796364137e-05
"VPS37C" "VPS37C" 0.358189277942089 0.144423343272072
"VPS37D" "VPS37D" 0.514186865632694 0.0290322446426359
"VPS39" "VPS39" 0.912262150967296 1.33691858066203e-07
"VPS41" "VPS41" 0.668605968606122 0.00241697931703617
"VPS45" "VPS45" 0.603617266280812 0.00799135696288424
"VPS4A" "VPS4A" 0.666763402496158 0.00250994125778726
"VPS4B" "VPS4B" 0.774332096545863 0.000161901094910426
"VPS51" "VPS51" 0.65852873102507 0.00296213131070324
"VPS52" "VPS52" 0.671615872166144 0.00227123200950328
"VPS53" "VPS53" 0.690599996821429 0.0015093638093425
"VPS54" "VPS54" 0.74724642412618 0.000365213838454087
"VPS72" "VPS72" 0.417832353338393 0.0844545587706
"VPS8" "VPS8" 0.826405167511081 2.36785092188371e-05
"VPS9D1" "VPS9D1" 0.778136810931835 0.000143161775468772
"VRK1" "VRK1" 0.73196708464333 0.00055385965187055
"VRK2" "VRK2" 0.741521157582825 0.000428293065822758
"VRK3" "VRK3" 0.841881960459773 1.18123645027428e-05
"VSIG1" "VSIG1" 0.916010056463697 9.54279777643914e-08
"VSIG10" "VSIG10" 0.341579818572104 0.165346998348151
"VSIG4" "VSIG4" 0.453938582342371 0.0584560165648185
"VSIG8" "VSIG8" 0.231648677868159 0.355010725683109
"VSIR" "VSIR" 0.423818996807348 0.0796476028877633
"VSTM1" "VSTM1" 0.84016023819182 1.28078646340325e-05
"VSTM2L" "VSTM2L" 0.620002155400304 0.00605563826758495
"VSTM4" "VSTM4" 0.166701529914717 0.508528562326579
"VTI1A" "VTI1A" 0.833917320627183 1.70434840260213e-05
"VTI1B" "VTI1B" 0.698124932117214 0.00127304725678667
"VWA1" "VWA1" NA NA
"VWA2" "VWA2" 0.35389267628762 0.149650493556918
"VWA3B" "VWA3B" 0.454329511805151 0.0582121511254823
"VWA5A" "VWA5A" 0.548539264862483 0.0184122324311652
"VWA5B1" "VWA5B1" 0.285123643682995 0.251448532625882
"VWA5B2" "VWA5B2" 0.255321892633476 0.306521499461022
"VWA7" "VWA7" -0.275524301356263 0.268456760534691
"VWA8" "VWA8" 0.860162552730434 4.69644913130833e-06
"VWCE" "VWCE" 0.00709656567566746 0.977704573061382
"VWDE" "VWDE" 0.63456780760882 0.00467196687187703
"WAC" "WAC" 0.799026858578949 6.96824878747995e-05
"WAPL" "WAPL" 0.701721428794141 0.00117146962694509
"WARS2" "WARS2" 0.660030130081603 0.00287504533480889
"WAS" "WAS" 0.925956915624536 3.59436520887797e-08
"WASF2" "WASF2" 0.66334499120126 0.00269020505831095
"WASF3" "WASF3" -0.155950508528314 0.536613869800783
"WASHC2A" "WASHC2A" 0.839477663043384 1.32219441333038e-05
"WASHC2C" "WASHC2C" 0.821600765278595 2.89875751025324e-05
"WASHC3" "WASHC3" 0.651685857060447 0.00338694152222375
"WASHC4" "WASHC4" 0.676437902092815 0.00205288110052993
"WASL" "WASL" 0.796288970600671 7.69317122152316e-05
"WBP1" "WBP1" 0.644475873809713 0.00388729534068564
"WBP11" "WBP11" 0.830190722945634 2.01025125141323e-05
"WBP1L" "WBP1L" 0.852195151684225 7.12616068616231e-06
"WBP2" "WBP2" 0.758235208606795 0.000265834751731994
"WBP2NL" "WBP2NL" 0.608804133386254 0.00733119111814921
"WDCP" "WDCP" 0.454449350461859 0.0581375475004296
"WDFY1" "WDFY1" 0.759848946443252 0.000253372472421103
"WDFY2" "WDFY2" 0.42315070677819 0.0801740185654985
"WDFY3" "WDFY3" 0.952453140752884 1.13093020894795e-09
"WDFY4" "WDFY4" 0.883046533444725 1.21203659909909e-06
"WDHD1" "WDHD1" 0.789844618916285 9.6562265405517e-05
"WDPCP" "WDPCP" 0.755537491233222 0.000287821008184855
"WDR1" "WDR1" 0.727740464987646 0.000618513237974268
"WDR11" "WDR11" 0.900218892084213 3.59811257418711e-07
"WDR13" "WDR13" 0.480760907713722 0.0434213532972379
"WDR17" "WDR17" 0.914315492922298 1.11353508175307e-07
"WDR18" "WDR18" 0.499846142216228 0.0346642538558754
"WDR19" "WDR19" 0.727713377316549 0.000618947097253807
"WDR20" "WDR20" 0.734420170051606 0.00051900370114081
"WDR24" "WDR24" 0.582451855495698 0.0111997509910777
"WDR25" "WDR25" 0.719419079762279 0.000764351414231608
"WDR27" "WDR27" 0.707591480981804 0.00102018358906446
"WDR31" "WDR31" 0.0524825692634354 0.836149655523798
"WDR33" "WDR33" 0.893755239657452 5.82145028751862e-07
"WDR35" "WDR35" 0.243741295672082 0.329722129007446
"WDR36" "WDR36" 0.696112186905507 0.00133301558900134
"WDR37" "WDR37" 0.726954000938343 0.000631213963570875
"WDR38" "WDR38" NA NA
"WDR4" "WDR4" 0.760957135009289 0.000245102624075495
"WDR41" "WDR41" 0.661002735895099 0.00281976221733905
"WDR43" "WDR43" 0.819877749385495 3.11240277815409e-05
"WDR44" "WDR44" 0.834352228453486 1.67139303911694e-05
"WDR45" "WDR45" 0.768856991498949 0.000192479808512272
"WDR45B" "WDR45B" 0.854878058419967 6.20963302702592e-06
"WDR46" "WDR46" 0.559959526393765 0.0156618746645968
"WDR47" "WDR47" 0.69061792598293 0.00150876036828025
"WDR49" "WDR49" 0.827643771445227 2.24530890918591e-05
"WDR5" "WDR5" 0.464197655652059 0.0523052646596172
"WDR53" "WDR53" 0.736720734887435 0.000488004029495103
"WDR55" "WDR55" 0.658879814215057 0.00294157582275767
"WDR59" "WDR59" 0.911326634388971 1.450919459656e-07
"WDR5B" "WDR5B" 0.658901158523978 0.00294032992748156
"WDR6" "WDR6" 0.592267920143001 0.0096035699570706
"WDR61" "WDR61" 0.565529359871565 0.0144443539057231
"WDR7" "WDR7" 0.661111860001862 0.00281361447507379
"WDR70" "WDR70" 0.949231500498889 1.89135621922831e-09
"WDR73" "WDR73" 0.771366307144259 0.000177909729691169
"WDR74" "WDR74" 0.657384644872857 0.00302993636815301
"WDR75" "WDR75" 0.842053467973215 1.17169317787774e-05
"WDR76" "WDR76" 0.775021635191958 0.00015835901924407
"WDR77" "WDR77" 0.592632266229614 0.0095480486867813
"WDR81" "WDR81" 0.707261618871964 0.00102822977830328
"WDR82" "WDR82" 0.861590825585037 4.34656934405883e-06
"WDR83OS" "WDR83OS" 0.706232926644769 0.0010536622679903
"WDR86" "WDR86" 0.909481524194318 1.70062197089846e-07
"WDR89" "WDR89" 0.6713354055026 0.00228449903560475
"WDR90" "WDR90" 0.476700875209465 0.0454839767899059
"WDR91" "WDR91" 0.747044607946049 0.000367296281220035
"WDSUB1" "WDSUB1" 0.573482593082514 0.0128374648150994
"WDTC1" "WDTC1" 0.741620146943611 0.000427129508729843
"WEE1" "WEE1" 0.690109593906094 0.00152594701161865
"WFDC1" "WFDC1" -0.0617067508718992 0.807822727000224
"WFDC10A" "WFDC10A" NA NA
"WFDC2" "WFDC2" 0.0375233640534525 0.882484586288205
"WFDC3" "WFDC3" 0.143090919884412 0.571102693101355
"WFIKKN1" "WFIKKN1" 0.110362170341227 0.662874178959404
"WFS1" "WFS1" 0.232537030254467 0.353116338094322
"WHAMM" "WHAMM" 0.888313820511088 8.52848381066808e-07
"WHRN" "WHRN" 0.718808642289252 0.000776092459282073
"WIF1" "WIF1" -0.214015721697491 0.393797571290493
"WIPF1" "WIPF1" 0.841010347298118 1.23077137873382e-05
"WIPF2" "WIPF2" 0.799092051628159 6.95172111890796e-05
"WIPF3" "WIPF3" 0.193676418024924 0.441274021548162
"WIPI1" "WIPI1" 0.648972538352905 0.00356864124837101
"WIPI2" "WIPI2" 0.658212852846811 0.0029807262613103
"WIZ" "WIZ" 0.360392149086808 0.141792939779581
"WLS" "WLS" 0.903603236886298 2.76026981599847e-07
"WNK1" "WNK1" 0.778267680107554 0.000142551361796211
"WNK2" "WNK2" 0.368183439426977 0.132756265714228
"WNK3" "WNK3" 0.27255354851195 0.273861282457429
"WNK4" "WNK4" -0.0862040515379848 0.733773400761126
"WNT1" "WNT1" 0.536701054926521 0.0216515862734343
"WNT10A" "WNT10A" 0.513734053424493 0.0291984480411669
"WNT10B" "WNT10B" 0.243723155322828 0.329759255303045
"WNT11" "WNT11" 0.0607050442977484 0.810888563089047
"WNT2B" "WNT2B" 0.481340944862408 0.0431325927673405
"WNT3" "WNT3" 0.337079813929155 0.17135237883987
"WNT4" "WNT4" 0.469058512899085 0.049567473207781
"WNT6" "WNT6" -0.0964396077628228 0.703445207041449
"WNT7A" "WNT7A" 0.860966776519765 4.49658271838571e-06
"WNT8A" "WNT8A" 0.443077682392299 0.0655416777974589
"WNT9A" "WNT9A" 0.194326422060191 0.439712642194376
"WNT9B" "WNT9B" -0.0416995361052125 0.869506255664298
"WRAP53" "WRAP53" 0.766450344093355 0.000207387829752196
"WRAP73" "WRAP73" 0.476130242765786 0.0457797390447366
"WRNIP1" "WRNIP1" 0.83965368039661 1.31140834918476e-05
"WSB1" "WSB1" 0.670440277326325 0.00232726966720288
"WSB2" "WSB2" 0.491263315272102 0.0384160168396459
"WSCD1" "WSCD1" 0.120168458939888 0.634817173609167
"WSCD2" "WSCD2" -0.0341626529226648 0.892949576347167
"WTAP" "WTAP" 0.649683606780869 0.00352026991369193
"WWC1" "WWC1" 0.534580729696364 0.0222762303828528
"WWC2" "WWC2" 0.851212915249122 7.48954681386875e-06
"WWC3" "WWC3" 0.827514190773559 2.25786989417463e-05
"WWOX" "WWOX" 0.852477339504785 7.02460242427705e-06
"WWP1" "WWP1" 0.846157656056726 9.62191695091164e-06
"WWP2" "WWP2" 0.421221063698904 0.0817083140230846
"XAB2" "XAB2" 0.776346314374227 0.000151737917556402
"XAF1" "XAF1" 0.821901321691291 2.86280258027521e-05
"XBP1" "XBP1" 0.166799370394964 0.508276209236635
"XCL1" "XCL1" 0.681416321574816 0.00184593069353548
"XCL2" "XCL2" 0.895524236883998 5.11909442273298e-07
"XIAP" "XIAP" 0.828859461868161 2.13034221891004e-05
"XK" "XK" -0.0829731839022848 0.743427344991227
"XKR3" "XKR3" 0.672164091006638 0.00224548278856823
"XKR4" "XKR4" 0.188380614871864 0.45410128512909
"XKR5" "XKR5" -0.112150557020788 0.657724090557477
"XKR6" "XKR6" 0.805837352432491 5.41190061102259e-05
"XKR7" "XKR7" 0.490600674968409 0.0387181040352999
"XKR8" "XKR8" 0.414049338978481 0.0875992414319148
"XKRX" "XKRX" 0.730536539609994 0.000575076207715525
"XPA" "XPA" 0.798103651716428 7.20590747313201e-05
"XPC" "XPC" 0.845850856015888 9.76654961171351e-06
"XPNPEP1" "XPNPEP1" 0.46313170065252 0.0529205892222515
"XPO1" "XPO1" 0.829076583611574 2.11034788744516e-05
"XPO4" "XPO4" 0.874165324301793 2.11440489320456e-06
"XPO5" "XPO5" 0.82137663273185 2.92582012993377e-05
"XPO6" "XPO6" 0.767721702035874 0.000199395466545124
"XPO7" "XPO7" 0.645609742851821 0.00380483255647052
"XPOT" "XPOT" 0.763181865806241 0.000229185857728877
"XPR1" "XPR1" 0.764095704433567 0.000222905316009278
"XRCC1" "XRCC1" 0.845221350496173 1.00691539248582e-05
"XRCC2" "XRCC2" 0.144663074952553 0.566835699903002
"XRCC3" "XRCC3" 0.265879168705969 0.286246399176076
"XRCC5" "XRCC5" 0.803546754204363 5.89842881410393e-05
"XRN1" "XRN1" 0.868391769539971 2.9704109608136e-06
"XRN2" "XRN2" 0.742514019312526 0.000416742229771474
"XRRA1" "XRRA1" 0.849843231455897 8.02273226816827e-06
"XXYLT1" "XXYLT1" 0.640773435000783 0.00416680124553882
"XYLB" "XYLB" 0.750078952475071 0.000337017022290082
"XYLT1" "XYLT1" 0.294129776876153 0.236123066938304
"XYLT2" "XYLT2" 0.517170193510904 0.0279554928297569
"YAE1" "YAE1" 0.580643930233035 0.0115156165270929
"YAF2" "YAF2" 0.875349621503588 1.96797984505181e-06
"YAP1" "YAP1" -0.16858722473068 0.503675387116579
"YARS2" "YARS2" 0.672898284256438 0.00221137603412343
"YBEY" "YBEY" 0.800397036362227 6.62781818204619e-05
"YBX1" "YBX1" 0.550456765740143 0.0179256304276222
"YBX2" "YBX2" 0.374701043970822 0.125512288253099
"YBX3" "YBX3" 0.705727698524067 0.00106634347254812
"YDJC" "YDJC" 0.775626164419217 0.000155307745274632
"YEATS2" "YEATS2" 0.533889915512808 0.0224827637253052
"YEATS4" "YEATS4" 0.374748382393031 0.125460712995369
"YES1" "YES1" 0.665233292482004 0.00258935810815828
"YIF1A" "YIF1A" 0.300465151911713 0.225707800600248
"YIF1B" "YIF1B" 0.285342768172137 0.251068401302094
"YIPF1" "YIPF1" 0.508476740882407 0.0311826374632608
"YIPF2" "YIPF2" 0.350517643996818 0.153846724164961
"YIPF3" "YIPF3" 0.614265463642895 0.0066844445270193
"YIPF4" "YIPF4" 0.909735272160968 1.66421929571315e-07
"YIPF5" "YIPF5" 0.557019329897682 0.0163365950920513
"YIPF6" "YIPF6" 0.737785817710398 0.000474187038081558
"YJU2" "YJU2" 0.544239311523242 0.0195413124136981
"YKT6" "YKT6" 0.404771299392211 0.095671127718926
"YLPM1" "YLPM1" 0.755082501379413 0.000291675902804903
"YME1L1" "YME1L1" 0.844947070838065 1.0203491426417e-05
"YOD1" "YOD1" 0.449159701612845 0.0614993259414159
"YPEL1" "YPEL1" 0.341492696089375 0.165461890088881
"YPEL2" "YPEL2" 0.474189317838997 0.0467966750374737
"YPEL3" "YPEL3" 0.81507570427247 3.78007379613031e-05
"YPEL4" "YPEL4" 0.614832856352916 0.00661999124156161
"YPEL5" "YPEL5" 0.878154283914142 1.6555571893097e-06
"YTHDC1" "YTHDC1" 0.669473702685937 0.00237419296630012
"YTHDC2" "YTHDC2" 0.936409353365403 1.10008032670357e-08
"YTHDF1" "YTHDF1" 0.724754890124783 0.000667891093025822
"YTHDF2" "YTHDF2" 0.570212621726813 0.0134799212554388
"YTHDF3" "YTHDF3" 0.748931485342629 0.000348210557535195
"YWHAB" "YWHAB" 0.4433965695018 0.0653249516323964
"YWHAE" "YWHAE" 0.727401501955318 0.000623960729369319
"YWHAG" "YWHAG" 0.698872366673322 0.00125135643882112
"YWHAH" "YWHAH" 0.654151200153192 0.0032284896557904
"YWHAQ" "YWHAQ" 0.855659564581985 5.96248788852096e-06
"YWHAZ" "YWHAZ" 0.855222323826098 6.09969987090316e-06
"YY1" "YY1" 0.666112677958002 0.00254346691137894
"YY1AP1" "YY1AP1" 0.751652772284566 0.00032215775854054
"ZADH2" "ZADH2" 0.580257543175379 0.0115840374524062
"ZAP70" "ZAP70" 0.842327568170728 1.1565783482665e-05
"ZAR1" "ZAR1" NA NA
"ZAR1L" "ZAR1L" 0.29896463648142 0.228147408762024
"ZBBX" "ZBBX" -0.223269419430168 0.373162428004864
"ZBED1" "ZBED1" 0.820005312547057 3.09613826408255e-05
"ZBED3" "ZBED3" 0.54197244484759 0.0201580935384252
"ZBED4" "ZBED4" 0.765154447700936 0.000215811031534693
"ZBED5" "ZBED5" 0.819598152038486 3.14830697065032e-05
"ZBED6" "ZBED6" 0.628670834230541 0.00519720908412237
"ZBED8" "ZBED8" 0.00339784753765828 0.989323945367367
"ZBED9" "ZBED9" 0.359585407039372 0.142752370979541
"ZBP1" "ZBP1" 0.804364563867592 5.72062460118339e-05
"ZBTB10" "ZBTB10" 0.734754350501451 0.000514400861306734
"ZBTB11" "ZBTB11" 0.722040481948756 0.0007156034223636
"ZBTB12" "ZBTB12" 0.214035434190654 0.393752963172191
"ZBTB14" "ZBTB14" 0.868140924263076 3.0135207131014e-06
"ZBTB16" "ZBTB16" 0.714460286744103 0.00086416337924222
"ZBTB17" "ZBTB17" 0.646319237285251 0.00375396507298097
"ZBTB18" "ZBTB18" 0.465244961911168 0.05170597360089
"ZBTB20" "ZBTB20" 0.86334050720098 3.94866752964664e-06
"ZBTB21" "ZBTB21" 0.879181904841432 1.55231109890816e-06
"ZBTB22" "ZBTB22" 0.629740507027937 0.00509852756607513
"ZBTB24" "ZBTB24" 0.85608833840501 5.83051366900405e-06
"ZBTB25" "ZBTB25" 0.937712605902574 9.36024557524173e-09
"ZBTB26" "ZBTB26" 0.810426211963622 4.5391561481821e-05
"ZBTB3" "ZBTB3" 0.700819604327782 0.00119628410583198
"ZBTB32" "ZBTB32" 0.658792237139705 0.00294669235163704
"ZBTB33" "ZBTB33" 0.612031492020129 0.00694317014939917
"ZBTB34" "ZBTB34" 0.384139622676561 0.11552123683098
"ZBTB37" "ZBTB37" 0.446585217599897 0.0631870484688116
"ZBTB38" "ZBTB38" -0.11853964031806 0.63944601693431
"ZBTB39" "ZBTB39" 0.299844243613114 0.226715255589962
"ZBTB4" "ZBTB4" 0.758751785865519 0.000261790450642793
"ZBTB40" "ZBTB40" 0.839635984513937 1.31248930875252e-05
"ZBTB41" "ZBTB41" 0.510381428802729 0.0304520907728157
"ZBTB42" "ZBTB42" 0.371493611735845 0.129041591999071
"ZBTB43" "ZBTB43" 0.610649207634587 0.00710727368146135
"ZBTB44" "ZBTB44" 0.768833987480435 0.000192617900413127
"ZBTB45" "ZBTB45" 0.395683823631165 0.10408488255408
"ZBTB46" "ZBTB46" 0.502332910516954 0.0336318140095264
"ZBTB47" "ZBTB47" 0.406617682874032 0.0940235465978104
"ZBTB48" "ZBTB48" 0.823121363218203 2.72073099912739e-05
"ZBTB5" "ZBTB5" 0.720135512356892 0.000750761213847674
"ZBTB6" "ZBTB6" 0.0704181475075497 0.78127719229659
"ZBTB7A" "ZBTB7A" 0.2468283460998 0.323439749302138
"ZBTB7B" "ZBTB7B" 0.71015161259778 0.000959499266566896
"ZBTB7C" "ZBTB7C" -0.0260415374873091 0.918304469401766
"ZBTB8A" "ZBTB8A" 0.756859260657582 0.00027686478193852
"ZBTB8B" "ZBTB8B" 0.470354704248395 0.0488560679671889
"ZBTB8OS" "ZBTB8OS" 0.500459062452035 0.0344075496017567
"ZBTB9" "ZBTB9" 0.632896281996282 0.0048162442491473
"ZC2HC1A" "ZC2HC1A" 0.856360805667176 5.74795902970783e-06
"ZC3H10" "ZC3H10" 0.581445929670367 0.0113746306672641
"ZC3H12A" "ZC3H12A" 0.855692314595506 5.95231799879082e-06
"ZC3H12C" "ZC3H12C" 0.789386778698068 9.81051980749804e-05
"ZC3H12D" "ZC3H12D" 0.76594555923139 0.000210635270613777
"ZC3H13" "ZC3H13" 0.838331183523968 1.39432429724219e-05
"ZC3H14" "ZC3H14" 0.825394512037254 2.47202861259392e-05
"ZC3H15" "ZC3H15" 0.798367854284967 7.13720181778122e-05
"ZC3H18" "ZC3H18" 0.747786303556543 0.00035969180330204
"ZC3H3" "ZC3H3" 0.723880699960143 0.000682957573339385
"ZC3H4" "ZC3H4" 0.645400577090875 0.00381993591400729
"ZC3H6" "ZC3H6" 0.797692450297537 7.31395740753275e-05
"ZC3H7A" "ZC3H7A" 0.672478441896287 0.00223082699015963
"ZC3H7B" "ZC3H7B" 0.827281659739552 2.28056094374302e-05
"ZC3H8" "ZC3H8" 0.783185604435571 0.000121153987101305
"ZC3HAV1" "ZC3HAV1" 0.771002507655537 0.000179962440794925
"ZC3HAV1L" "ZC3HAV1L" -0.0943324877537985 0.70965561695867
"ZC3HC1" "ZC3HC1" 0.859907905578814 4.76130344397198e-06
"ZC4H2" "ZC4H2" 0.795602221553613 7.88472783183731e-05
"ZCCHC10" "ZCCHC10" 0.733405395771038 0.000533192780732884
"ZCCHC12" "ZCCHC12" 0.11678096103421 0.644458167414549
"ZCCHC14" "ZCCHC14" 0.843134677509879 1.11303714293682e-05
"ZCCHC18" "ZCCHC18" 0.642999430048268 0.0039968572464778
"ZCCHC2" "ZCCHC2" 0.897481074791595 4.42855268878221e-07
"ZCCHC24" "ZCCHC24" 0.231656185514145 0.354994691619097
"ZCCHC3" "ZCCHC3" 0.60061548241001 0.00839478841933607
"ZCCHC4" "ZCCHC4" 0.489291357071874 0.039320347421934
"ZCCHC7" "ZCCHC7" 0.759408219644707 0.000256726114164173
"ZCCHC8" "ZCCHC8" 0.720733128136369 0.000739579803865424
"ZCCHC9" "ZCCHC9" 0.867308578011925 3.16044315148142e-06
"ZCRB1" "ZCRB1" 0.810845975383743 4.46568366901216e-05
"ZCWPW2" "ZCWPW2" 0.887457495331687 9.04058252052637e-07
"ZDBF2" "ZDBF2" 0.893852323940794 5.78085493690954e-07
"ZDHHC1" "ZDHHC1" 0.356765670352512 0.146141078678009
"ZDHHC11B" "ZDHHC11B" 0.736222777827223 0.000494578738697338
"ZDHHC12" "ZDHHC12" 0.345286770005361 0.160508588829274
"ZDHHC13" "ZDHHC13" 0.844100825709407 1.06276884711425e-05
"ZDHHC14" "ZDHHC14" 0.454610604917192 0.0580372742047626
"ZDHHC15" "ZDHHC15" 0.670881463800713 0.00230610735990397
"ZDHHC17" "ZDHHC17" 0.529703882116381 0.0237665498865166
"ZDHHC18" "ZDHHC18" 0.461196634353222 0.0540515258291924
"ZDHHC19" "ZDHHC19" 0.353671232035932 0.149923377283128
"ZDHHC2" "ZDHHC2" 0.639692578701165 0.00425142227039477
"ZDHHC20" "ZDHHC20" 0.675563292102077 0.00209114285953957
"ZDHHC21" "ZDHHC21" 0.837618380174269 1.44084596453087e-05
"ZDHHC22" "ZDHHC22" NA NA
"ZDHHC23" "ZDHHC23" 0.758029649635321 0.000267458654459184
"ZDHHC24" "ZDHHC24" 0.655804334960536 0.00312568535061549
"ZDHHC3" "ZDHHC3" 0.690814533513268 0.00150215626432895
"ZDHHC4" "ZDHHC4" 0.370123743590862 0.130569913960862
"ZDHHC5" "ZDHHC5" 0.567932067611254 0.0139429410649827
"ZDHHC7" "ZDHHC7" 0.538776976254933 0.0210534163615328
"ZDHHC9" "ZDHHC9" 0.362452308318708 0.13936316052597
"ZEB1" "ZEB1" 0.912004616841024 1.36749973143232e-07
"ZEB2" "ZEB2" 0.871345303413255 2.50133410573442e-06
"ZER1" "ZER1" 0.886234657566147 9.81773588284257e-07
"ZFAND1" "ZFAND1" 0.569582802466963 0.0136065513734124
"ZFAND2A" "ZFAND2A" 0.813118957637596 4.0851733754898e-05
"ZFAND2B" "ZFAND2B" 0.741786484304872 0.000425180293977923
"ZFAND3" "ZFAND3" 0.770482129330983 0.000182933391416666
"ZFAND4" "ZFAND4" 0.802560489959751 6.11908840137119e-05
